FULL_DATE,OFFRNG_ID,GEO_ID,OPRTNTY_CREATD_AMT,NO_OF_OPRTNTY_CREATD,NO_OF_WINS,OPRTNTY_WON_AMT
"2017-01-01","194","98","0.00","0","2","41528.00"
"2017-01-01","194","99","0.00","0","1","0.00"
"2017-01-01","192","198","0.00","0","1","32842.00"
"2017-01-01","194","224","300000.00","1","0","0.00"
"2017-01-01","202","224","0.00","0","3","543703.00"
"2017-01-01","194","224","0.00","0","1","1080.00"
"2017-01-01","194","127","0.00","0","2","6624.00"
"2017-01-01","178","222","0.00","0","1","27246.00"
"2017-01-01","197","224","0.00","0","2","607380.00"
"2017-01-01","194","112","170000.00","3","0","0.00"
"2017-01-01","191","224","0.00","0","4","24180.00"
"2017-01-01","178","224","0.00","0","1","11600.00"
"2017-01-01","207","224","0.00","0","1","21126.00"
"2017-01-01","194","210","0.00","0","1","3000.00"
"2017-01-01","194","224","30000000.00","1","0","0.00"
"2017-01-01","194","224","0.00","0","1","0.00"
"2017-01-01","194","39","0.00","0","1","0.00"
"2017-01-01","232","39","0.00","0","1","4077.00"
"2017-01-01","191","224","0.00","0","4","133620.00"
"2017-01-01","202","224","0.00","0","1","111511.00"
"2017-01-01","197","224","0.00","0","1","3060.00"
"2017-01-01","194","224","0.00","0","1","45782.00"
"2017-01-01","194","174","0.00","0","1","2000.00"
"2017-01-01","191","224","0.00","0","10","97296.00"
"2017-01-01","200","224","0.00","0","4","7950.00"
"2017-01-01","194","190","150000.00","1","0","0.00"
"2017-01-01","194","190","0.00","0","3","33672.00"
"2017-01-01","191","39","0.00","0","6","26513.00"
"2017-01-01","215","224","0.00","0","1","20700.00"
"2017-01-01","194","39","0.00","0","1","100669.00"
"2017-01-01","194","190","0.00","1","0","0.00"
"2017-01-01","207","224","0.00","0","5","156630.00"
"2017-01-01","194","209","0.00","0","1","0.00"
"2017-01-01","194","31","0.00","0","1","468.00"
"2017-01-01","194","165","0.00","0","1","2000.00"
"2017-01-01","195","224","0.00","0","2","4800.00"
"2017-01-01","190","224","0.00","0","1","0.00"
"2017-01-01","182","136","0.00","0","1","540.00"
"2017-01-01","194","103","0.00","0","2","85000.00"
"2017-01-01","194","98","0.00","0","1","254999.00"
"2017-01-01","194","224","0.00","0","1","110028.00"
"2017-01-01","215","224","0.00","0","1","6601.00"
"2017-01-01","200","205","0.00","0","1","9816.00"
"2017-01-01","232","224","0.00","0","1","900.00"
"2017-01-01","194","98","0.00","0","1","96727.00"
"2017-01-01","197","224","0.00","0","1","10800.00"
"2017-01-01","197","224","0.00","0","1","67896.00"
"2017-01-01","192","216","0.00","0","1","20000.00"
"2017-01-01","194","224","0.00","0","1","3266.00"
"2017-01-01","194","281","0.00","0","2","28250.00"
"2017-01-01","191","224","0.00","0","1","9000.00"
"2017-01-01","191","224","0.00","0","1","1350.00"
"2017-01-01","178","224","0.00","0","3","256300.00"
"2017-01-01","194","190","0.00","0","1","2484.00"
"2017-01-01","190","224","0.00","0","2","161193.00"
"2017-01-01","178","224","0.00","0","2","28013.00"
"2017-01-01","207","224","0.00","0","1","1597.00"
"2017-01-01","194","224","0.00","0","1","273972.00"
"2017-01-01","207","224","0.00","0","1","60660.00"
"2017-01-01","194","103","25850.00","1","0","0.00"
"2017-01-01","191","224","0.00","0","2","9256.00"
"2017-01-01","194","112","70000.00","1","0","0.00"
"2017-01-01","263","51","0.00","0","1","53882.00"
"2017-01-01","207","224","0.00","0","1","862.00"
"2017-01-01","194","143","0.00","0","2","441799.00"
"2017-01-01","191","224","0.00","0","1","5400.00"
"2017-01-01","178","103","0.00","0","2","23842.00"
"2017-01-01","194","15","0.00","0","3","4977.00"
"2017-01-01","194","190","100000.00","1","0","0.00"
"2017-01-01","190","224","0.00","0","1","0.00"
"2017-01-01","194","224","0.00","0","1","5091.00"
"2017-01-01","215","224","0.00","0","23","242134.00"
"2017-01-01","187","224","0.00","0","1","1577.00"
"2017-01-01","194","224","0.00","0","1","1000.00"
"2017-01-01","194","127","0.00","0","9","101604.00"
"2017-01-01","194","224","126500.00","1","0","0.00"
"2017-01-01","194","224","300000.00","1","0","0.00"
"2017-01-01","194","190","100000.00","1","0","0.00"
"2017-01-01","194","78","0.00","0","13","85558.00"
"2017-01-01","190","224","0.00","0","2","297269.00"
"2017-01-01","194","224","0.00","0","1","269550.00"
"2017-01-01","194","15","0.00","0","12","832823.00"
"2017-01-01","232","106","0.00","0","7","23764.00"
"2017-01-01","194","106","0.00","0","1","214.00"
"2017-01-01","197","224","0.00","0","2","1914.00"
"2017-01-01","194","39","0.00","0","1","100670.00"
"2017-01-01","194","50","1605.00","1","0","0.00"
"2017-01-01","194","31","0.00","0","1","45600.00"
"2017-01-01","191","224","0.00","0","39","275534.00"
"2017-01-01","194","78","0.00","0","1","3276.00"
"2017-01-01","178","224","0.00","0","2","242500.00"
"2017-01-01","194","224","0.00","0","1","603.00"
"2017-01-01","194","190","0.00","0","4","35016.00"
"2017-01-01","190","223","0.00","0","2","89164.00"
"2017-01-01","194","224","0.00","0","1","30000.00"
"2017-01-01","194","224","0.00","0","1","32500.00"
"2017-01-01","194","210","300.00","1","0","0.00"
"2017-01-01","194","224","200000.00","1","0","0.00"
"2017-01-01","194","160","0.00","0","1","15000.00"
"2017-01-01","194","190","0.00","0","1","3540.00"
"2017-01-01","191","224","0.00","0","13","57882.00"
"2017-01-01","194","224","0.00","0","1","3669.00"
"2017-01-01","191","224","0.00","0","3","36607.00"
"2017-01-01","194","224","500000.00","1","0","0.00"
"2017-01-01","192","224","0.00","0","2","1731.00"
"2017-01-01","192","224","0.00","0","1","5724.00"
"2017-01-01","195","224","0.00","0","1","53280.00"
"2017-01-01","232","127","0.00","0","1","127.00"
"2017-01-01","194","224","0.00","0","1","22090.00"
"2017-01-01","194","224","0.00","0","1","57000.00"
"2017-01-01","194","224","0.00","0","1","557952.00"
"2017-01-01","207","224","0.00","0","1","21168.00"
"2017-01-01","191","224","0.00","0","2","11580.00"
"2017-01-01","194","224","0.00","1","0","0.00"
"2017-01-01","194","224","0.00","0","1","196822.00"
"2017-01-01","194","224","2500.00","1","0","0.00"
"2017-01-01","194","103","8000.00","1","0","0.00"
"2017-01-01","207","224","0.00","0","3","17742.00"
"2017-01-01","194","224","0.00","0","1","2820.00"
"2017-01-01","197","224","0.00","0","5","31620.00"
"2017-01-01","207","224","0.00","0","2","61280.00"
"2017-01-01","194","78","0.00","0","1","8244.00"
"2017-01-01","194","174","0.00","0","1","853.00"
"2017-01-01","178","224","0.00","0","1","41585.00"
"2017-01-01","194","224","0.00","0","1","41580.00"
"2017-01-01","194","224","500000.00","2","0","0.00"
"2017-01-01","194","112","10000.00","1","0","0.00"
"2017-01-01","194","190","200000.00","1","0","0.00"
"2017-01-01","194","224","0.00","0","1","19994.00"
"2017-01-01","202","224","0.00","0","1","60.00"
"2017-01-01","194","190","1000000.00","1","0","0.00"
"2017-01-01","194","216","20000.00","1","0","0.00"
"2017-01-01","191","224","0.00","0","1","23400.00"
"2017-01-01","194","224","0.00","0","1","407000.00"
"2017-01-01","232","106","0.00","0","1","2200.00"
"2017-01-01","194","210","300000.00","1","0","0.00"
"2017-01-01","194","224","0.00","0","1","0.00"
"2017-01-01","202","224","0.00","0","1","2295.00"
"2017-01-01","182","127","0.00","0","1","1762.00"
"2017-01-01","191","224","0.00","0","1","58800.00"
"2017-01-01","194","14","0.00","1","0","0.00"
"2017-01-01","194","224","200000000.00","1","0","0.00"
"2017-01-01","190","224","0.00","0","1","14708.00"
"2017-01-01","197","224","0.00","0","1","17027.00"
"2017-01-01","191","224","0.00","0","1","6000.00"
"2017-01-01","194","106","0.00","0","12","66300.00"
"2017-01-01","191","224","0.00","0","1","1.00"
"2017-01-01","191","224","0.00","0","1","81600.00"
"2017-01-01","213","216","0.00","0","1","5000.00"
"2017-01-02","194","224","2.00","2","0","0.00"
"2017-01-02","194","112","1000000.00","3","0","0.00"
"2017-01-02","194","224","0.00","0","2","784212.00"
"2017-01-02","194","78","0.00","0","1","1.00"
"2017-01-02","194","224","66914.00","2","0","0.00"
"2017-01-02","192","216","12000.00","1","0","0.00"
"2017-01-02","207","222","100000.00","1","0","0.00"
"2017-01-02","194","103","50000.00","1","0","0.00"
"2017-01-02","194","149","0.00","1","0","0.00"
"2017-01-02","194","0","20000.00","1","0","0.00"
"2017-01-02","194","31","150000.00","1","0","0.00"
"2017-01-02","263","224","750000.00","1","0","0.00"
"2017-01-02","194","98","0.00","1","0","0.00"
"2017-01-02","194","149","80000.00","1","0","0.00"
"2017-01-02","194","98","399998.00","1","0","0.00"
"2017-01-02","196","78","20000.00","1","0","0.00"
"2017-01-02","194","224","0.00","0","1","1089.00"
"2017-01-02","194","224","206845.00","2","0","0.00"
"2017-01-02","194","224","387.00","1","0","0.00"
"2017-01-02","194","103","55000.00","1","0","0.00"
"2017-01-02","194","56","334000.00","3","0","0.00"
"2017-01-02","194","98","49999.00","1","0","0.00"
"2017-01-02","194","78","0.00","0","1","7000.00"
"2017-01-02","194","15","6000.00","1","0","0.00"
"2017-01-02","194","78","2586.00","1","0","0.00"
"2017-01-02","194","168","0.00","0","1","3689.00"
"2017-01-02","194","106","571428.00","2","0","0.00"
"2017-01-02","194","15","8.00","1","0","0.00"
"2017-01-02","192","112","399.00","1","0","0.00"
"2017-01-02","228","222","0.00","1","0","0.00"
"2017-01-02","194","136","0.00","1","0","0.00"
"2017-01-02","194","22","125000.00","1","0","0.00"
"2017-01-02","194","168","219999.00","1","0","0.00"
"2017-01-02","194","224","34981.00","1","0","0.00"
"2017-01-02","263","224","6000.00","1","0","0.00"
"2017-01-02","194","71","6000.00","1","0","0.00"
"2017-01-02","194","198","0.00","0","1","44604.00"
"2017-01-02","194","78","55000.00","1","0","0.00"
"2017-01-02","194","198","800000.00","1","0","0.00"
"2017-01-02","194","98","0.00","1","0","0.00"
"2017-01-02","194","98","134225.00","1","0","0.00"
"2017-01-02","194","136","4968.00","1","0","0.00"
"2017-01-02","194","216","17500.00","2","0","0.00"
"2017-01-02","202","62","2000.00","1","0","0.00"
"2017-01-02","194","78","6670000.00","1","0","0.00"
"2017-01-02","194","39","0.00","1","0","0.00"
"2017-01-02","194","98","1111.00","1","0","0.00"
"2017-01-02","194","224","1095858.00","1","0","0.00"
"2017-01-02","194","224","10440.00","1","0","0.00"
"2017-01-02","194","149","200000.00","1","0","0.00"
"2017-01-02","194","78","2000000.00","1","0","0.00"
"2017-01-02","194","39","0.00","0","1","158924.00"
"2017-01-02","194","71","338200.00","1","0","0.00"
"2017-01-02","194","223","0.00","0","1","72960.00"
"2017-01-02","228","224","70000.00","1","0","0.00"
"2017-01-02","194","192","2.00","2","0","0.00"
"2017-01-02","194","0","20000.00","1","0","0.00"
"2017-01-02","194","112","85999.00","2","0","0.00"
"2017-01-02","232","78","72000.00","2","0","0.00"
"2017-01-02","194","222","0.00","1","0","0.00"
"2017-01-02","192","224","4720.00","3","3","4720.00"
"2017-01-02","194","78","0.00","0","1","29000.00"
"2017-01-02","197","224","0.00","0","1","2850.00"
"2017-01-02","194","223","0.00","0","3","483290.00"
"2017-01-02","194","78","50000.00","1","0","0.00"
"2017-01-02","216","222","0.00","1","0","0.00"
"2017-01-02","194","31","405149.00","1","0","0.00"
"2017-01-02","194","71","38550.00","2","1","6175.00"
"2017-01-02","194","224","34961.00","1","0","0.00"
"2017-01-02","194","185","390000.00","1","0","0.00"
"2017-01-02","194","224","0.00","1","0","0.00"
"2017-01-02","194","98","0.00","1","0","0.00"
"2017-01-02","192","39","1011.34","1","1","1011.34"
"2017-01-02","194","136","115877.00","5","0","0.00"
"2017-01-02","207","190","6571.00","1","0","0.00"
"2017-01-02","194","98","1000001.00","1","0","0.00"
"2017-01-02","194","216","20000.00","1","0","0.00"
"2017-01-02","194","221","80000.00","1","0","0.00"
"2017-01-02","236","46","151000.00","1","0","0.00"
"2017-01-02","194","204","699.42","1","1","699.42"
"2017-01-02","194","103","50000.00","2","0","0.00"
"2017-01-02","258","216","200000.00","1","0","0.00"
"2017-01-02","194","71","0.00","0","1","15000.00"
"2017-01-02","271","224","354984.00","1","0","0.00"
"2017-01-02","194","222","1000.00","1","0","0.00"
"2017-01-02","194","78","12500.00","1","0","0.00"
"2017-01-02","194","224","472350.00","1","0","0.00"
"2017-01-02","194","71","1.00","1","0","0.00"
"2017-01-02","194","281","0.00","0","1","12007.00"
"2017-01-02","194","106","285714.00","1","0","0.00"
"2017-01-02","236","98","222222.00","1","0","0.00"
"2017-01-02","194","160","75000.00","1","0","0.00"
"2017-01-02","196","78","20000.00","1","0","0.00"
"2017-01-02","194","198","700000.00","1","0","0.00"
"2017-01-02","232","98","4116.00","1","1","4116.00"
"2017-01-02","194","166","0.00","0","1","0.00"
"2017-01-02","194","136","100000.00","1","0","0.00"
"2017-01-02","194","166","0.00","0","1","0.00"
"2017-01-02","194","71","0.00","1","0","0.00"
"2017-01-02","194","98","0.00","1","0","0.00"
"2017-01-02","194","98","13331.00","2","0","0.00"
"2017-01-02","194","39","0.00","1","0","0.00"
"2017-01-02","194","11","28400.00","1","0","0.00"
"2017-01-02","194","71","0.00","0","1","5775.00"
"2017-01-02","188","216","0.00","0","1","550000.00"
"2017-01-02","194","31","82468.00","1","0","0.00"
"2017-01-02","194","224","6326710.00","1","0","0.00"
"2017-01-02","194","56","0.00","0","1","85000.00"
"2017-01-02","194","98","99998.00","1","0","0.00"
"2017-01-02","194","224","432741.00","1","0","0.00"
"2017-01-02","194","204","0.00","0","1","41860.00"
"2017-01-02","194","98","0.00","0","1","98052.00"
"2017-01-02","236","14","5351.00","1","0","0.00"
"2017-01-02","194","224","0.00","1","0","0.00"
"2017-01-02","194","224","177390.00","1","0","0.00"
"2017-01-02","263","78","400000.00","1","0","0.00"
"2017-01-02","194","205","2600.00","1","0","0.00"
"2017-01-02","188","224","478563.00","1","0","0.00"
"2017-01-02","194","158","1000000.00","2","0","0.00"
"2017-01-02","258","160","135000.00","3","0","0.00"
"2017-01-02","194","22","31500.00","1","0","0.00"
"2017-01-02","194","70","31000.00","1","0","0.00"
"2017-01-02","195","224","179504.00","1","0","0.00"
"2017-01-02","194","224","500000.00","1","0","0.00"
"2017-01-02","194","224","478563.00","1","0","0.00"
"2017-01-02","194","115","1544.00","1","0","0.00"
"2017-01-02","194","112","100000.00","1","0","0.00"
"2017-01-02","194","116","50000.00","1","0","0.00"
"2017-01-02","194","185","20000.00","1","0","0.00"
"2017-01-02","192","224","0.00","0","1","10764.00"
"2017-01-02","194","224","0.00","1","0","0.00"
"2017-01-02","194","224","7600190.00","1","0","0.00"
"2017-01-02","194","71","0.00","0","1","2169.00"
"2017-01-02","194","224","44840.00","1","0","0.00"
"2017-01-02","194","224","8245000.00","1","0","0.00"
"2017-01-02","187","168","0.00","1","0","0.00"
"2017-01-02","194","206","300000.00","1","0","0.00"
"2017-01-02","194","98","20000.00","1","0","0.00"
"2017-01-02","194","112","300000.00","1","0","0.00"
"2017-01-02","194","78","0.00","0","1","59000.00"
"2017-01-02","194","198","280000.00","1","0","0.00"
"2017-01-02","194","281","0.00","0","1","6453.00"
"2017-01-02","194","224","888.00","1","0","0.00"
"2017-01-02","192","149","2596.00","1","0","0.00"
"2017-01-02","232","185","47300.00","1","0","0.00"
"2017-01-02","194","224","0.00","0","1","200784.00"
"2017-01-02","194","98","88887.00","1","0","0.00"
"2017-01-02","194","57","30000.00","1","0","0.00"
"2017-01-02","258","160","50000.00","1","0","0.00"
"2017-01-02","194","96","0.00","0","1","17279.00"
"2017-01-02","194","31","0.00","0","1","0.00"
"2017-01-02","194","199","300000.00","1","0","0.00"
"2017-01-02","194","71","0.00","0","1","15000.00"
"2017-01-02","194","222","0.00","1","0","0.00"
"2017-01-02","194","151","50000.00","1","0","0.00"
"2017-01-02","194","103","40000.00","1","0","0.00"
"2017-01-02","194","78","25000.00","1","0","0.00"
"2017-01-02","194","224","0.00","0","1","75139.00"
"2017-01-02","202","66","0.00","0","1","8000.00"
"2017-01-02","194","224","500000.00","1","0","0.00"
"2017-01-02","194","224","0.00","1","0","0.00"
"2017-01-02","194","136","8000.00","1","0","0.00"
"2017-01-02","194","98","177776.00","1","0","0.00"
"2017-01-02","194","222","100000.00","1","0","0.00"
"2017-01-02","194","136","50000.00","1","0","0.00"
"2017-01-02","194","98","301179.00","2","1","1179.00"
"2017-01-02","192","112","11000.00","2","1","8000.00"
"2017-01-02","268","185","65000.00","1","0","0.00"
"2017-01-02","194","192","346000.00","4","0","0.00"
"2017-01-02","194","222","26000.00","1","0","0.00"
"2017-01-02","194","204","52386.00","1","0","0.00"
"2017-01-02","194","98","5333.00","1","0","0.00"
"2017-01-02","194","103","80000.00","1","0","0.00"
"2017-01-02","194","166","0.00","0","1","0.00"
"2017-01-02","194","224","0.00","2","0","0.00"
"2017-01-02","194","62","60.00","1","0","0.00"
"2017-01-02","194","78","17500.00","1","0","0.00"
"2017-01-02","194","192","2.00","2","0","0.00"
"2017-01-02","194","224","116034.00","1","0","0.00"
"2017-01-02","194","31","0.00","0","1","0.00"
"2017-01-02","194","56","0.00","1","0","0.00"
"2017-01-02","194","224","235000.00","1","0","0.00"
"2017-01-02","194","224","8647.00","1","0","0.00"
"2017-01-02","194","78","250000.00","1","0","0.00"
"2017-01-02","194","224","124999.00","1","0","0.00"
"2017-01-02","194","57","0.00","1","0","0.00"
"2017-01-02","194","78","48000.00","1","0","0.00"
"2017-01-02","194","158","1200.00","1","0","0.00"
"2017-01-02","194","224","1209.00","1","0","0.00"
"2017-01-02","194","98","88887.00","1","0","0.00"
"2017-01-02","194","15","0.00","1","0","0.00"
"2017-01-02","263","31","25767.00","1","0","0.00"
"2017-01-02","194","98","500000.00","1","0","0.00"
"2017-01-02","194","71","15000.00","1","0","0.00"
"2017-01-02","194","223","250000.00","1","0","0.00"
"2017-01-02","194","224","40577.00","2","0","0.00"
"2017-01-02","194","70","30000.00","2","0","0.00"
"2017-01-02","194","115","25000.00","1","0","0.00"
"2017-01-02","194","46","24000.00","1","0","0.00"
"2017-01-02","194","168","129550.00","1","0","0.00"
"2017-01-02","194","224","1498639.00","1","0","0.00"
"2017-01-02","196","14","26.15","1","1","26.15"
"2017-01-02","197","168","1800.00","1","0","0.00"
"2017-01-02","178","224","0.00","1","0","0.00"
"2017-01-02","182","22","5000.00","1","0","0.00"
"2017-01-02","194","31","188911.00","1","0","0.00"
"2017-01-02","194","78","61000.00","2","1","3000.00"
"2017-01-02","232","98","5796.00","1","1","5796.00"
"2017-01-02","194","39","50000.00","1","0","0.00"
"2017-01-02","194","224","54993.00","1","0","0.00"
"2017-01-02","194","98","300579.00","1","0","0.00"
"2017-01-02","194","98","0.00","0","1","16665.00"
"2017-01-02","194","224","0.00","1","0","0.00"
"2017-01-02","194","224","32603.00","1","0","0.00"
"2017-01-02","194","216","25000.00","1","0","0.00"
"2017-01-02","194","71","18000.00","1","0","0.00"
"2017-01-02","194","39","0.00","0","1","14093.00"
"2017-01-02","194","78","0.00","0","1","1320.00"
"2017-01-02","194","224","120000.00","1","0","0.00"
"2017-01-02","194","56","39000.00","1","0","0.00"
"2017-01-02","194","78","40000.00","1","0","0.00"
"2017-01-02","194","71","50000.00","1","0","0.00"
"2017-01-02","194","39","19530200.00","2","0","0.00"
"2017-01-02","194","168","0.00","0","1","3976.00"
"2017-01-02","187","224","90592.00","1","0","0.00"
"2017-01-02","194","205","470965.00","1","0","0.00"
"2017-01-02","194","224","0.00","1","0","0.00"
"2017-01-02","192","70","1200.00","1","0","0.00"
"2017-01-02","194","224","50000.00","1","0","0.00"
"2017-01-02","194","224","25542.00","1","0","0.00"
"2017-01-02","194","224","0.00","1","0","0.00"
"2017-01-02","194","222","100000.00","1","0","0.00"
"2017-01-02","194","78","66150.00","1","0","0.00"
"2017-01-02","194","98","222222.00","1","0","0.00"
"2017-01-02","194","62","800000.00","1","0","0.00"
"2017-01-02","194","210","1500000.00","1","0","0.00"
"2017-01-02","196","224","0.00","0","1","0.00"
"2017-01-02","194","160","192000.00","2","0","0.00"
"2017-01-02","194","98","499999.00","1","0","0.00"
"2017-01-02","197","224","0.00","0","1","200.00"
"2017-01-02","194","106","1635715.00","2","0","0.00"
"2017-01-02","196","224","0.00","0","1","85500.00"
"2017-01-02","194","103","10000.00","1","0","0.00"
"2017-01-02","194","205","7500.00","1","0","0.00"
"2017-01-02","194","106","95238.00","1","0","0.00"
"2017-01-02","194","71","50000.00","1","0","0.00"
"2017-01-02","187","14","7453.00","1","0","0.00"
"2017-01-02","194","78","4800.00","1","0","0.00"
"2017-01-02","194","4","2000.00","1","0","0.00"
"2017-01-02","194","39","0.00","1","0","0.00"
"2017-01-02","194","98","510000.00","1","0","0.00"
"2017-01-02","212","224","0.00","1","0","0.00"
"2017-01-02","194","112","43000.00","2","0","0.00"
"2017-01-02","194","103","100000.00","1","2","170000.00"
"2017-01-02","194","98","0.00","1","0","0.00"
"2017-01-02","194","57","100000.00","1","0","0.00"
"2017-01-02","263","149","300000.00","1","0","0.00"
"2017-01-03","194","198","15000.00","1","0","0.00"
"2017-01-03","200","224","5000.00","3","0","0.00"
"2017-01-03","194","216","200000.00","1","0","0.00"
"2017-01-03","194","96","890000.00","1","0","0.00"
"2017-01-03","194","224","30000.00","1","0","0.00"
"2017-01-03","194","210","11000.00","1","0","0.00"
"2017-01-03","196","224","149781.00","3","0","0.00"
"2017-01-03","194","224","183000.00","1","0","0.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","192","224","10000.00","1","0","0.00"
"2017-01-03","194","31","0.00","1","0","0.00"
"2017-01-03","194","31","21020.00","1","0","0.00"
"2017-01-03","194","224","23520.00","1","0","0.00"
"2017-01-03","194","15","0.00","1","0","0.00"
"2017-01-03","194","205","0.00","3","0","0.00"
"2017-01-03","195","112","50000.00","1","0","0.00"
"2017-01-03","194","39","27020.00","1","0","0.00"
"2017-01-03","194","186","0.00","1","0","0.00"
"2017-01-03","194","224","1500000.00","1","0","0.00"
"2017-01-03","194","210","332529.00","1","0","0.00"
"2017-01-03","194","39","0.00","0","1","204697.00"
"2017-01-03","194","210","105248.00","2","0","0.00"
"2017-01-03","268","185","129337.00","1","0","0.00"
"2017-01-03","187","198","120000.00","3","0","0.00"
"2017-01-03","194","22","125000.00","5","0","0.00"
"2017-01-03","200","224","3200.00","1","0","0.00"
"2017-01-03","194","149","20.00","1","0","0.00"
"2017-01-03","194","224","4578.00","1","0","0.00"
"2017-01-03","194","216","7500.00","1","0","0.00"
"2017-01-03","194","149","203240.00","2","0","0.00"
"2017-01-03","194","78","250000.00","1","0","0.00"
"2017-01-03","196","224","0.00","0","1","5904.00"
"2017-01-03","194","78","1210000.00","4","0","0.00"
"2017-01-03","194","0","1000000.00","1","0","0.00"
"2017-01-03","194","0","20000.00","1","0","0.00"
"2017-01-03","194","224","700000.00","1","0","0.00"
"2017-01-03","194","185","1.00","1","0","0.00"
"2017-01-03","194","112","100000.00","1","0","0.00"
"2017-01-03","236","71","150000.00","1","0","0.00"
"2017-01-03","194","224","30000.00","1","0","0.00"
"2017-01-03","194","103","150000.00","1","0","0.00"
"2017-01-03","194","210","50000.00","1","0","0.00"
"2017-01-03","194","31","0.00","0","1","172996.00"
"2017-01-03","194","104","12499.00","1","0","0.00"
"2017-01-03","194","224","19317.00","1","0","0.00"
"2017-01-03","194","113","48000.00","1","0","0.00"
"2017-01-03","194","120","100000.00","1","0","0.00"
"2017-01-03","194","98","0.00","0","1","26666.00"
"2017-01-03","232","149","5000.00","1","0","0.00"
"2017-01-03","194","216","0.00","0","0","0.00"
"2017-01-03","216","78","50000.00","1","0","0.00"
"2017-01-03","194","0","1000000.00","1","0","0.00"
"2017-01-03","194","224","2000000.00","1","0","0.00"
"2017-01-03","194","224","7000000.00","1","0","0.00"
"2017-01-03","194","98","0.00","0","1","111110.00"
"2017-01-03","194","57","13000.00","1","0","0.00"
"2017-01-03","194","224","3000000.00","1","0","0.00"
"2017-01-03","194","224","2798328.00","7","0","0.00"
"2017-01-03","194","11","110000.00","1","0","0.00"
"2017-01-03","194","78","0.00","0","2","17544.00"
"2017-01-03","194","206","84414.00","1","0","0.00"
"2017-01-03","194","70","20000.00","1","0","0.00"
"2017-01-03","232","198","27832.00","1","0","0.00"
"2017-01-03","194","71","0.00","1","0","0.00"
"2017-01-03","194","192","986000.00","1","0","0.00"
"2017-01-03","194","104","145736.00","1","0","0.00"
"2017-01-03","194","98","0.00","1","0","0.00"
"2017-01-03","194","224","167000.00","1","0","0.00"
"2017-01-03","194","224","470000.00","1","0","0.00"
"2017-01-03","194","216","30000.00","1","0","0.00"
"2017-01-03","194","224","25000000.00","1","0","0.00"
"2017-01-03","194","224","25898.00","1","0","0.00"
"2017-01-03","194","216","1000.00","1","0","0.00"
"2017-01-03","194","210","301931.00","1","0","0.00"
"2017-01-03","194","39","40268.00","1","0","0.00"
"2017-01-03","194","210","121306.00","1","0","0.00"
"2017-01-03","194","31","0.00","0","1","50352.00"
"2017-01-03","194","224","689649.00","1","0","0.00"
"2017-01-03","194","39","0.00","0","1","132.00"
"2017-01-03","232","98","44.00","1","0","0.00"
"2017-01-03","194","224","5000.00","1","0","0.00"
"2017-01-03","194","224","0.00","1","0","0.00"
"2017-01-03","194","224","0.00","0","1","47520.00"
"2017-01-03","194","224","65000.00","1","0","0.00"
"2017-01-03","194","210","97045.00","1","0","0.00"
"2017-01-03","194","149","20000.00","1","0","0.00"
"2017-01-03","200","224","2000.00","1","0","0.00"
"2017-01-03","197","71","24000.00","1","0","0.00"
"2017-01-03","194","104","140000.00","1","0","0.00"
"2017-01-03","194","210","1.00","1","0","0.00"
"2017-01-03","194","210","100000.00","1","0","0.00"
"2017-01-03","263","57","0.00","1","0","0.00"
"2017-01-03","194","98","1000.00","1","0","0.00"
"2017-01-03","232","224","0.00","0","2","998.00"
"2017-01-03","230","206","1200.00","1","0","0.00"
"2017-01-03","194","78","195000.00","2","0","0.00"
"2017-01-03","194","57","0.00","1","0","0.00"
"2017-01-03","194","46","80000.00","1","0","0.00"
"2017-01-03","194","210","80000.00","1","0","0.00"
"2017-01-03","192","78","50000.00","1","0","0.00"
"2017-01-03","194","39","0.00","0","1","85046.00"
"2017-01-03","194","224","1000.00","1","0","0.00"
"2017-01-03","194","99","1000.00","1","0","0.00"
"2017-01-03","194","31","89942.00","1","0","0.00"
"2017-01-03","178","0","15000.00","1","0","0.00"
"2017-01-03","197","160","0.00","0","1","21675.00"
"2017-01-03","263","98","11109.00","1","0","0.00"
"2017-01-03","194","71","149000.00","1","0","0.00"
"2017-01-03","194","98","21.00","1","0","0.00"
"2017-01-03","196","149","100000.00","1","0","0.00"
"2017-01-03","194","224","1.00","1","0","0.00"
"2017-01-03","194","14","0.00","1","0","0.00"
"2017-01-03","194","206","1500000.00","1","0","0.00"
"2017-01-03","194","11","10617.00","2","0","0.00"
"2017-01-03","194","71","12500.00","1","0","0.00"
"2017-01-03","194","98","100000.00","1","0","0.00"
"2017-01-03","194","224","30000.00","1","0","0.00"
"2017-01-03","194","216","100000.00","1","0","0.00"
"2017-01-03","194","223","0.00","0","1","2300000.00"
"2017-01-03","194","224","0.00","0","1","1180.00"
"2017-01-03","232","31","0.00","1","0","0.00"
"2017-01-03","232","206","641000.00","5","0","0.00"
"2017-01-03","194","224","3700.00","2","0","0.00"
"2017-01-03","192","224","4000.00","2","0","0.00"
"2017-01-03","194","78","0.00","1","0","0.00"
"2017-01-03","191","224","0.00","0","1","58800.00"
"2017-01-03","196","224","50000.00","1","0","0.00"
"2017-01-03","178","224","0.00","0","1","39600.00"
"2017-01-03","263","210","70000.00","1","0","0.00"
"2017-01-03","194","224","13035.00","1","0","0.00"
"2017-01-03","194","57","25000.00","1","0","0.00"
